Student_ID,Study_Hours,Attendance,Previous_Marks,Assignments,Internal_Marks,Final_Result
39262,9,74,40,98,56,Pass
39263,3,66,74,97,89,Pass
39264,6,80,37,67,51,Pass
39265,1,95,30,59,37,Fail
39266,6,90,89,46,65,Pass
39267,5,42,55,74,30,Fail
39268,8,41,94,77,54,Fail
39269,1,65,83,85,79,Pass
39270,9,64,51,87,55,Pass
39271,9,46,59,99,94,Fail
39272,2,61,92,96,67,Pass
39273,8,71,62,97,62,Pass
39274,6,51,34,68,49,Fail
39275,4,58,82,32,35,Fail
39276,2,94,35,89,54,Pass
39277,5,94,94,57,86,Pass
39278,8,64,38,48,85,Pass
39279,5,95,62,40,50,Pass
39280,4,45,94,76,74,Fail
39281,6,45,34,73,70,Fail
39282,8,68,61,63,92,Pass
39283,8,47,37,60,93,Fail
39284,1,80,51,49,65,Pass
39285,8,75,99,51,59,Pass
39286,6,58,98,62,88,Fail
39287,1,67,73,64,52,Pass
39288,3,62,41,74,68,Pass
39289,7,56,89,97,61,Fail
39290,5,73,77,48,75,Pass
39291,4,57,78,30,94,Fail
39292,8,59,55,56,68,Fail
39293,8,92,38,33,78,Pass
39294,3,90,73,64,36,Fail
39295,6,44,80,61,75,Fail
39296,7,43,67,66,43,Fail
39297,6,45,93,57,86,Fail
39298,7,70,92,49,35,Fail
39299,8,98,74,86,35,Fail
39300,6,64,97,90,74,Pass
39301,2,97,97,82,33,Fail
39302,4,74,98,70,57,Pass
39303,2,45,94,75,59,Fail
39304,3,66,57,62,31,Fail
39305,4,41,40,51,47,Fail
39306,4,63,57,77,94,Pass
39307,1,86,49,52,79,Pass
39308,3,69,97,51,61,Pass
39309,2,55,33,55,92,Fail
39310,5,69,91,63,88,Pass
39311,3,74,79,57,50,Pass
39312,4,52,92,90,57,Fail
39313,8,80,35,54,98,Pass
39314,7,58,92,74,93,Fail
39315,9,53,81,83,32,Fail
39316,9,53,61,49,71,Fail
39317,8,67,38,93,70,Pass
39318,6,84,97,61,35,Fail
39319,7,47,63,66,68,Fail
39320,2,87,75,64,62,Pass
39321,4,64,98,79,30,Fail
39322,9,66,63,91,45,Fail
39323,4,73,56,75,51,Pass
39324,5,45,93,40,91,Fail
39325,4,74,82,60,45,Fail
39326,3,67,78,75,83,Pass
39327,8,88,92,67,66,Pass
39328,8,57,78,51,39,Fail
39329,2,43,71,65,96,Fail
39330,6,75,71,86,89,Pass
39331,1,82,68,78,32,Fail
39332,8,65,74,76,45,Fail
39333,9,71,35,48,38,Fail
39334,3,96,82,62,68,Pass
39335,6,59,52,33,38,Fail
39336,4,78,46,91,71,Pass
39337,4,93,49,40,52,Pass
39338,6,78,90,64,40,Fail
39339,7,87,47,88,71,Pass
39340,3,52,74,53,69,Fail
39341,5,47,61,78,77,Fail
39342,6,66,91,89,88,Pass
39343,6,80,58,47,42,Fail
39344,7,60,89,66,30,Fail
39345,2,70,70,74,99,Pass
39346,5,84,54,98,46,Fail
39347,9,76,32,77,78,Pass
39348,9,42,86,96,56,Fail
39349,6,45,48,46,73,Fail
39350,4,53,54,58,93,Fail
39351,4,66,48,30,44,Fail
39352,3,64,43,90,82,Pass
39353,9,62,81,63,44,Fail
39354,2,60,73,91,80,Pass
39355,2,84,37,62,30,Fail
39356,5,84,59,78,87,Pass
39357,3,66,71,88,43,Fail
39358,9,66,80,92,55,Pass
39359,2,53,82,66,95,Fail
39360,7,76,62,90,49,Fail
39361,3,85,42,92,93,Pass
39362,3,91,53,44,85,Pass
39363,4,81,65,62,70,Pass
39364,5,99,96,48,52,Pass
39365,1,89,90,56,65,Pass
39366,7,54,73,88,67,Fail
39367,7,86,52,97,48,Fail
39368,7,66,76,38,51,Pass
39369,6,66,71,40,72,Pass
39370,6,63,54,39,61,Pass
39371,2,60,99,35,74,Pass
39372,3,47,79,53,68,Fail
39373,4,88,98,39,59,Pass
39374,4,73,43,51,38,Fail
39375,3,52,56,53,46,Fail
39376,1,52,97,39,51,Fail
39377,9,56,85,55,45,Fail
39378,9,66,84,43,56,Pass
39379,4,67,98,83,40,Fail
39380,6,44,84,39,54,Fail
39381,1,40,96,60,65,Fail
39382,9,83,64,96,48,Fail
39383,1,58,80,90,39,Fail
39384,1,80,78,61,96,Pass
39385,8,91,64,59,85,Pass
39386,3,69,80,36,76,Pass
39387,3,64,73,34,49,Fail
39388,3,94,74,39,86,Pass
39389,3,61,99,90,53,Pass
39390,1,60,89,86,41,Fail
39391,5,96,46,35,67,Pass
39392,8,67,48,88,40,Fail
39393,1,42,73,92,30,Fail
39394,1,42,72,40,47,Fail
39395,2,65,95,86,94,Pass
39396,2,75,50,50,54,Pass
39397,8,46,85,95,73,Fail
39398,9,67,41,86,54,Pass
39399,1,57,78,64,97,Fail
39400,1,84,99,36,46,Fail
39401,3,51,68,50,92,Fail
39402,3,47,54,55,87,Fail
39403,5,65,99,83,30,Fail
39404,2,58,77,93,35,Fail
39405,7,92,76,99,96,Pass
39406,3,85,66,32,61,Pass
39407,9,90,71,68,98,Pass
39408,5,94,62,54,49,Fail
39409,6,52,79,55,61,Fail
39410,4,65,41,84,32,Fail
39411,5,94,56,66,71,Pass
39412,4,99,99,66,74,Pass
39413,6,98,98,55,32,Fail
39414,1,73,69,95,97,Pass
39415,6,92,46,91,62,Pass
39416,9,45,30,54,79,Fail
39417,3,41,50,34,35,Fail
39418,2,74,68,39,35,Fail
39419,6,53,60,58,85,Fail
39420,6,96,45,36,44,Fail
39421,3,46,32,56,53,Fail
39422,7,48,64,83,47,Fail
39423,8,53,97,72,69,Fail
39424,7,92,63,89,76,Pass
39425,7,72,30,31,40,Fail
39426,1,87,60,72,55,Pass
39427,5,51,46,82,90,Fail
39428,4,57,96,52,81,Fail
39429,4,80,81,83,50,Pass
39430,1,61,37,46,86,Pass
39431,4,95,82,58,57,Pass
39432,2,46,76,43,94,Fail
39433,5,57,90,39,82,Fail
39434,3,48,35,96,66,Fail
39435,6,48,37,52,77,Fail
39436,4,41,42,71,77,Fail
39437,7,46,49,46,71,Fail
39438,4,61,86,41,41,Fail
39439,8,71,35,82,83,Pass
39440,7,98,83,52,44,Fail
39441,3,92,55,48,93,Pass
39442,2,84,33,67,85,Pass
39443,4,67,52,36,54,Pass
39444,1,67,47,93,44,Fail
39445,2,83,97,77,92,Pass
39446,6,75,94,39,50,Pass
39447,4,65,66,71,49,Fail
39448,4,44,59,44,72,Fail
39449,9,76,32,77,91,Pass
39450,5,91,40,52,55,Pass
39451,6,55,64,74,54,Fail
39452,7,54,37,51,32,Fail
39453,8,74,56,62,30,Fail
39454,9,65,70,50,35,Fail
39455,2,59,54,32,69,Fail
39456,7,68,35,32,63,Pass
39457,9,89,77,61,41,Fail
39458,9,80,62,98,82,Pass
39459,9,42,49,75,57,Fail
39460,7,44,84,96,93,Fail
39461,8,68,66,71,34,Fail
39462,7,71,99,45,72,Pass
39463,9,68,38,40,38,Fail
39464,6,49,44,92,82,Fail
39465,6,92,55,54,91,Pass
39466,6,61,34,47,44,Fail
39467,5,73,59,33,49,Fail
39468,3,73,56,33,66,Pass
39469,8,49,99,66,70,Fail
39470,9,77,47,44,53,Pass
39471,4,87,50,62,36,Fail
39472,6,89,57,57,30,Fail
39473,1,44,71,35,36,Fail
39474,4,94,52,41,55,Pass
39475,2,40,64,36,83,Fail
39476,8,79,90,64,41,Fail
39477,6,89,93,72,85,Pass
39478,1,50,42,63,65,Fail
39479,5,88,88,52,91,Pass
39480,5,94,48,48,88,Pass
39481,8,99,46,76,84,Pass
39482,7,83,59,33,98,Pass
39483,6,44,85,79,56,Fail
39484,2,45,94,49,53,Fail
39485,3,92,92,94,60,Pass
39486,4,96,94,82,92,Pass
39487,3,40,63,83,81,Fail
39488,3,42,43,51,73,Fail
39489,8,84,59,38,81,Pass
39490,9,67,47,58,64,Pass
39491,9,48,78,54,40,Fail
39492,5,85,52,65,76,Pass
39493,2,96,60,78,40,Fail
39494,6,98,39,79,47,Fail
39495,8,50,56,71,55,Fail
39496,1,78,92,83,47,Fail
39497,8,62,99,85,39,Fail
39498,7,58,42,94,63,Fail
39499,5,64,81,76,90,Pass
39500,3,44,72,91,93,Fail
39501,9,94,93,72,37,Fail
39502,5,84,66,86,61,Pass
39503,4,43,50,48,30,Fail
39504,2,63,80,44,65,Pass
39505,7,51,66,85,79,Fail
39506,6,62,40,93,37,Fail
39507,2,43,68,32,79,Fail
39508,3,83,43,40,80,Pass
39509,3,78,42,37,37,Fail
39510,9,99,59,31,68,Pass
39511,5,91,83,80,57,Pass
39512,8,90,61,32,87,Pass
39513,7,86,67,69,74,Pass
39514,4,76,51,39,31,Fail
39515,2,44,78,84,60,Fail
39516,1,63,88,91,39,Fail
39517,1,85,47,45,58,Pass
39518,1,57,82,65,91,Fail
39519,5,41,77,78,61,Fail
39520,7,49,68,49,32,Fail
39521,6,98,40,98,63,Pass
39522,6,68,96,73,61,Pass
39523,6,55,86,70,86,Fail
39524,7,91,58,48,87,Pass
39525,2,85,98,83,68,Pass
39526,1,85,70,98,51,Pass
39527,3,42,94,57,84,Fail
39528,3,56,45,47,41,Fail
39529,3,82,48,81,86,Pass
39530,8,75,65,62,86,Pass
39531,6,58,47,93,33,Fail
39532,1,72,74,90,35,Fail
39533,3,95,53,87,72,Pass
39534,3,59,80,91,68,Fail
39535,3,71,94,37,54,Pass
39536,8,98,49,51,61,Pass
39537,8,80,98,79,70,Pass
39538,1,55,92,30,51,Fail
39539,3,62,45,54,87,Pass
39540,1,86,43,78,36,Fail
39541,9,80,81,96,42,Fail
39542,4,74,42,50,74,Pass
39543,2,71,63,48,79,Pass
39544,9,46,68,54,46,Fail
39545,1,52,33,36,86,Fail
39546,9,56,57,33,30,Fail
39547,4,69,85,58,60,Pass
39548,6,89,74,96,49,Fail
39549,8,43,36,86,97,Fail
39550,8,66,94,53,53,Pass
39551,3,58,78,58,31,Fail
39552,9,77,45,97,40,Fail
39553,8,46,50,50,96,Fail
39554,9,74,86,69,92,Pass
39555,6,54,93,32,82,Fail
39556,7,69,44,58,58,Pass
39557,4,73,61,56,37,Fail
39558,3,73,71,93,80,Pass
39559,5,47,98,42,37,Fail
39560,7,86,33,47,66,Pass
39561,4,78,37,93,63,Pass
39562,9,46,42,61,39,Fail
39563,3,62,93,96,93,Pass
39564,6,76,35,35,48,Fail
39565,9,65,36,50,41,Fail
39566,3,76,64,59,57,Pass
39567,3,65,71,56,30,Fail
39568,3,60,47,39,96,Pass
39569,7,86,91,93,88,Pass
39570,1,49,75,60,38,Fail
39571,7,65,42,34,68,Pass
39572,9,83,30,40,95,Pass
39573,4,93,98,52,58,Pass
39574,8,52,63,74,47,Fail
39575,5,78,30,75,95,Pass
39576,2,91,90,96,57,Pass
39577,3,62,88,43,89,Pass
39578,7,46,62,36,52,Fail
39579,6,84,60,67,70,Pass
39580,7,81,37,52,31,Fail
39581,2,69,99,38,73,Pass
39582,3,92,30,31,96,Pass
39583,3,60,49,94,89,Pass
39584,9,50,43,39,69,Fail
39585,8,72,78,56,83,Pass
39586,6,45,40,59,77,Fail
39587,9,75,74,83,49,Fail
39588,4,48,84,74,33,Fail
39589,1,73,76,53,97,Pass
39590,2,96,43,97,51,Pass
39591,8,62,39,95,66,Pass
39592,6,41,59,33,33,Fail
39593,2,82,30,76,38,Fail
39594,7,82,31,30,99,Pass
39595,8,43,39,57,64,Fail
39596,4,40,38,80,37,Fail
39597,6,58,48,91,59,Fail
39598,2,49,35,65,94,Fail
39599,1,55,39,56,64,Fail
39600,6,83,63,82,68,Pass
39601,8,41,60,91,32,Fail
39602,1,47,45,30,86,Fail
39603,3,78,43,80,30,Fail
39604,7,77,84,84,97,Pass
39605,3,51,89,49,67,Fail
39606,2,71,44,60,41,Fail
39607,7,92,72,46,48,Fail
39608,4,95,55,63,65,Pass
39609,1,80,39,36,48,Fail
39610,8,90,91,62,58,Pass
39611,5,41,40,37,61,Fail
39612,3,55,76,77,94,Fail
39613,4,57,55,58,74,Fail
39614,2,41,72,91,80,Fail
39615,3,44,64,70,53,Fail
39616,3,44,78,86,57,Fail
39617,9,87,44,94,86,Pass
39618,1,75,61,44,40,Fail
39619,3,65,86,37,61,Pass
39620,8,54,97,39,76,Fail
39621,9,87,42,32,74,Pass
39622,3,71,91,32,91,Pass
39623,8,84,94,37,99,Pass
39624,7,63,74,95,87,Pass
39625,8,67,82,31,65,Pass
39626,5,85,45,91,86,Pass
39627,9,77,71,53,88,Pass
39628,3,64,94,54,49,Fail
39629,6,96,75,44,76,Pass
39630,3,74,79,83,41,Fail
39631,2,42,87,42,55,Fail
39632,3,45,49,49,90,Fail
39633,7,68,33,77,96,Pass
39634,3,55,38,73,74,Fail
39635,5,98,71,72,38,Fail
39636,4,84,79,31,36,Fail
39637,9,92,42,42,52,Pass
39638,9,61,48,44,75,Pass
39639,3,88,38,80,76,Pass
39640,6,95,70,61,35,Fail
39641,4,80,33,86,76,Pass
39642,6,81,78,86,78,Pass
39643,1,71,98,50,87,Pass
39644,6,99,65,36,87,Pass
39645,6,55,32,71,66,Fail
39646,7,87,86,97,93,Pass
39647,6,44,62,87,55,Fail
39648,7,94,94,68,87,Pass
39649,8,52,94,32,47,Fail
39650,1,77,82,74,43,Fail
39651,8,86,58,47,31,Fail
39652,8,66,94,61,47,Fail
39653,2,98,50,68,53,Pass
39654,6,78,54,49,35,Fail
39655,1,62,72,73,35,Fail
39656,6,61,52,61,48,Fail
39657,7,82,34,42,71,Pass
39658,6,70,41,93,90,Pass
39659,7,61,64,43,41,Fail
39660,4,52,80,40,43,Fail
39661,7,96,42,39,85,Pass
39662,8,99,88,83,91,Pass
39663,2,98,59,58,44,Fail
39664,7,56,43,34,64,Fail
39665,1,81,72,67,64,Pass
39666,8,63,87,32,87,Pass
39667,7,97,44,38,53,Pass
39668,6,84,73,74,82,Pass
39669,3,53,45,84,98,Fail
39670,2,86,52,68,89,Pass
39671,1,61,72,86,75,Pass
39672,8,51,75,38,52,Fail
39673,8,53,41,52,34,Fail
39674,4,81,67,55,78,Pass
39675,9,51,99,36,89,Fail
39676,6,74,69,60,48,Fail
39677,2,68,72,96,99,Pass
39678,9,75,32,39,57,Pass
39679,8,91,90,35,73,Pass
39680,1,78,72,91,51,Pass
39681,4,83,37,78,44,Fail
39682,6,94,60,75,93,Pass
39683,5,54,92,82,61,Fail
39684,8,92,49,62,66,Pass
39685,4,79,52,98,39,Fail
39686,7,52,82,65,52,Fail
39687,6,70,66,37,51,Pass
39688,5,79,61,43,43,Fail
39689,3,52,82,92,38,Fail
39690,3,58,73,58,44,Fail
39691,4,42,33,72,99,Fail
39692,7,82,44,95,73,Pass
39693,9,60,34,71,36,Fail
39694,5,72,53,63,67,Pass
39695,3,71,44,66,55,Pass
39696,7,95,54,47,79,Pass
39697,4,52,50,39,53,Fail
39698,6,40,86,83,94,Fail
39699,3,42,83,80,61,Fail
39700,6,56,68,78,32,Fail
39701,4,66,69,57,63,Pass
39702,7,80,52,88,94,Pass
39703,2,87,82,92,78,Pass
39704,9,54,40,51,43,Fail
39705,6,98,91,48,93,Pass
39706,3,82,79,43,68,Pass
39707,5,73,94,94,55,Pass
39708,7,67,33,94,46,Fail
39709,1,47,70,52,71,Fail
39710,4,78,58,82,42,Fail
39711,9,85,76,33,51,Pass
39712,9,81,82,30,68,Pass
39713,2,61,60,80,79,Pass
39714,4,87,64,43,73,Pass
39715,5,56,80,57,63,Fail
39716,6,47,99,46,61,Fail
39717,1,74,38,89,46,Fail
39718,9,58,61,93,44,Fail
39719,8,48,66,87,97,Fail
39720,2,45,52,64,84,Fail
39721,1,64,44,66,76,Pass
39722,6,58,38,56,62,Fail
39723,8,45,43,79,67,Fail
39724,6,54,92,51,75,Fail
39725,6,41,33,32,81,Fail
39726,9,68,75,90,83,Pass
39727,7,93,35,53,70,Pass
39728,7,93,90,85,68,Pass
39729,2,93,62,95,96,Pass
39730,2,80,67,58,85,Pass
39731,9,92,65,88,44,Fail
39732,6,77,67,74,30,Fail
39733,7,93,60,89,99,Pass
39734,4,57,31,61,40,Fail
39735,8,58,61,87,40,Fail
39736,7,41,75,90,83,Fail
39737,3,79,88,46,90,Pass
39738,8,42,65,84,96,Fail
39739,4,88,32,41,45,Fail
39740,1,40,68,59,45,Fail
39741,1,78,63,81,40,Fail
39742,4,74,73,65,92,Pass
39743,7,61,96,83,59,Pass
39744,8,70,76,31,57,Pass
39745,6,95,66,73,88,Pass
39746,3,95,45,33,42,Fail
39747,2,44,73,61,68,Fail
39748,3,45,59,88,39,Fail
39749,8,40,96,83,48,Fail
39750,6,75,70,39,77,Pass
39751,1,40,97,94,78,Fail
39752,1,41,95,72,59,Fail
39753,7,77,99,47,34,Fail
39754,6,86,63,72,88,Pass
39755,9,60,91,48,35,Fail
39756,6,87,56,73,73,Pass
39757,3,63,77,70,45,Fail
39758,1,96,89,74,55,Pass
39759,6,52,90,58,77,Fail
39760,5,99,54,97,96,Pass
39761,3,48,39,53,79,Fail
39762,3,95,65,92,50,Pass
39763,3,71,92,67,80,Pass
39764,7,40,42,98,63,Fail
39765,7,82,44,49,90,Pass
39766,2,40,78,82,64,Fail
39767,6,51,44,98,57,Fail
39768,2,63,50,62,80,Pass
39769,9,95,49,77,45,Fail
39770,2,72,40,30,80,Pass
39771,7,65,58,67,93,Pass
39772,1,58,48,85,67,Fail
39773,3,51,76,62,90,Fail
39774,6,70,81,49,72,Pass
39775,1,74,55,41,62,Pass
39776,6,51,31,50,33,Fail
39777,5,51,31,59,47,Fail
39778,8,62,47,36,64,Pass
39779,1,78,42,40,88,Pass
39780,7,51,94,98,35,Fail
39781,4,72,98,69,91,Pass
39782,8,40,32,55,88,Fail
39783,9,87,39,78,55,Pass
39784,8,83,67,61,99,Pass
39785,2,67,93,40,80,Pass
39786,8,52,59,34,71,Fail
39787,1,82,76,37,72,Pass
39788,5,67,82,99,33,Fail
39789,8,74,90,56,36,Fail
39790,4,86,64,59,97,Pass
39791,9,62,33,34,38,Fail
39792,3,89,47,45,57,Pass
39793,4,83,80,55,92,Pass
39794,9,44,98,46,92,Fail
39795,2,71,83,41,39,Fail
39796,3,63,89,73,35,Fail
39797,6,88,47,57,87,Pass
39798,1,98,83,90,72,Pass
39799,7,47,61,65,78,Fail
39800,1,66,43,51,59,Pass
39801,8,83,40,57,43,Fail
39802,8,56,35,45,46,Fail
39803,4,99,31,39,31,Fail
39804,3,65,56,93,85,Pass
39805,9,65,55,37,70,Pass
39806,3,45,75,83,63,Fail
39807,5,65,50,61,84,Pass
39808,5,75,45,69,47,Fail
39809,8,87,41,52,65,Pass
39810,5,73,55,31,73,Pass
39811,5,66,92,46,75,Pass
39812,4,46,58,57,54,Fail
39813,3,43,56,74,98,Fail
39814,5,76,88,60,75,Pass
39815,1,97,32,38,37,Fail
39816,2,82,73,51,86,Pass
39817,6,66,98,78,80,Pass
39818,6,50,41,44,75,Fail
39819,3,69,38,73,36,Fail
39820,7,50,59,39,48,Fail
39821,1,96,47,31,88,Pass
39822,4,81,67,58,74,Pass
39823,8,46,70,83,40,Fail
39824,6,82,72,97,33,Fail
39825,2,88,95,37,87,Pass
39826,4,84,54,71,73,Pass
39827,1,68,54,45,99,Pass
39828,4,62,52,39,44,Fail
39829,6,46,66,75,77,Fail
39830,8,49,35,36,52,Fail
39831,8,86,56,50,47,Fail
39832,5,62,86,55,32,Fail
39833,4,40,56,30,55,Fail
39834,1,91,56,52,45,Fail
39835,6,58,98,31,37,Fail
39836,5,76,44,97,62,Pass
39837,8,62,91,46,83,Pass
39838,2,63,60,72,54,Pass
39839,8,82,96,62,51,Pass
39840,7,45,49,79,53,Fail
39841,4,67,94,63,35,Fail
39842,6,48,89,55,86,Fail
39843,2,57,96,46,98,Fail
39844,8,66,75,91,32,Fail
39845,6,61,83,50,32,Fail
39846,6,49,87,39,82,Fail
39847,4,50,76,99,42,Fail
39848,5,43,96,82,52,Fail
39849,3,73,93,33,96,Pass
39850,8,60,77,78,40,Fail
39851,8,46,49,62,30,Fail
39852,4,99,48,44,94,Pass
39853,9,91,94,42,92,Pass
39854,9,69,66,78,40,Fail
39855,7,84,81,80,78,Pass
39856,8,43,92,94,59,Fail
39857,4,69,75,37,86,Pass
39858,4,68,46,42,52,Pass
39859,1,72,42,46,69,Pass
39860,4,56,33,85,75,Fail
39861,2,62,66,69,48,Fail
39862,9,67,33,99,51,Pass
39863,1,57,44,83,82,Fail
39864,1,93,58,97,95,Pass
39865,5,47,81,85,31,Fail
39866,1,62,37,95,53,Pass
39867,6,53,94,46,53,Fail
39868,2,46,89,30,48,Fail
39869,2,85,76,77,50,Pass
39870,6,40,49,59,82,Fail
39871,5,79,99,97,96,Pass
39872,8,67,64,41,31,Fail
39873,9,84,62,93,42,Fail
39874,4,55,65,58,99,Fail
39875,8,42,50,45,76,Fail
39876,9,53,37,56,72,Fail
39877,4,62,80,50,52,Pass
39878,8,56,88,41,52,Fail
39879,9,43,96,64,88,Fail
39880,8,83,39,89,60,Pass
39881,9,66,45,60,31,Fail
39882,2,54,99,69,66,Fail
39883,2,91,39,64,65,Pass
39884,2,64,75,41,90,Pass
39885,9,45,89,31,59,Fail
39886,7,40,50,54,90,Fail
39887,7,87,42,67,63,Pass
39888,8,83,88,80,45,Fail
39889,5,75,74,39,67,Pass
39890,3,69,67,82,85,Pass
39891,5,65,66,69,88,Pass
39892,9,85,65,75,99,Pass
39893,3,81,91,41,45,Fail
39894,8,41,87,73,44,Fail
39895,2,73,79,68,99,Pass
39896,7,93,84,58,96,Pass
39897,8,47,40,95,88,Fail
39898,6,76,49,33,49,Fail
39899,3,75,34,82,66,Pass
39900,7,65,56,42,54,Pass
39901,8,85,91,92,50,Pass
39902,8,80,70,99,74,Pass
39903,9,84,90,36,57,Pass
39904,4,58,66,44,42,Fail
39905,2,73,87,31,63,Pass
39906,1,65,94,98,66,Pass
39907,8,75,91,41,42,Fail
39908,4,86,92,59,33,Fail
39909,4,76,44,49,98,Pass
39910,8,68,94,47,82,Pass
39911,9,55,70,83,39,Fail
39912,5,73,85,57,36,Fail
39913,3,85,65,99,53,Pass
39914,8,98,31,64,50,Pass
39915,8,73,83,36,73,Pass
39916,2,48,97,94,62,Fail
39917,7,87,86,99,83,Pass
39918,5,75,79,57,81,Pass
39919,2,50,79,76,79,Fail
39920,2,70,40,63,67,Pass
39921,7,73,44,97,69,Pass
39922,8,99,82,95,84,Pass
39923,9,77,85,96,88,Pass
39924,8,54,49,84,42,Fail
39925,4,66,42,46,67,Pass
39926,1,44,98,88,88,Fail
39927,6,41,89,60,46,Fail
39928,6,98,96,87,86,Pass
39929,1,68,63,46,79,Pass
39930,5,91,62,45,37,Fail
39931,2,78,53,66,83,Pass
39932,2,89,60,32,71,Pass
39933,3,58,70,75,48,Fail
39934,2,70,56,89,65,Pass
39935,8,59,60,97,38,Fail
39936,6,47,40,67,50,Fail
39937,4,87,46,98,47,Fail
39938,8,80,42,34,95,Pass
39939,4,84,79,92,46,Fail
39940,2,53,56,71,44,Fail
39941,3,57,37,71,39,Fail
39942,8,85,35,91,82,Pass
39943,1,67,93,31,63,Pass
39944,4,57,64,93,93,Fail
39945,2,94,93,69,78,Pass
39946,6,50,77,31,61,Fail
39947,1,77,71,92,43,Fail
39948,3,74,50,62,69,Pass
39949,6,86,79,97,82,Pass
39950,3,65,96,48,47,Fail
39951,3,97,92,41,47,Fail
39952,4,74,91,45,92,Pass
39953,1,57,30,40,98,Fail
39954,5,89,85,77,41,Fail
39955,2,87,44,80,91,Pass
39956,5,97,30,64,54,Pass
39957,6,71,80,30,46,Fail
39958,1,41,72,80,48,Fail
39959,3,61,68,62,42,Fail
39960,8,96,62,65,44,Fail
39961,1,84,67,73,47,Fail
39962,2,87,91,61,31,Fail
39963,5,81,63,57,42,Fail
39964,6,49,57,61,43,Fail
39965,9,40,43,56,74,Fail
39966,1,45,68,96,96,Fail
39967,1,43,70,77,80,Fail
39968,2,75,90,63,43,Fail
39969,9,83,67,95,68,Pass
39970,1,71,47,48,32,Fail
39971,1,79,95,95,45,Fail
39972,7,63,68,49,52,Pass
39973,8,50,56,46,39,Fail
39974,9,41,73,97,57,Fail
39975,9,57,65,67,58,Fail
39976,7,63,52,32,95,Pass
39977,3,71,54,71,33,Fail
39978,6,70,73,87,43,Fail
39979,3,76,37,32,56,Pass
39980,8,46,44,73,79,Fail
39981,5,57,40,70,91,Fail
39982,1,81,46,79,57,Pass
39983,2,83,74,45,85,Pass
39984,9,95,59,78,38,Fail
39985,4,56,73,51,68,Fail
39986,4,41,59,81,48,Fail
39987,3,98,96,69,46,Fail
39988,9,41,56,52,87,Fail
39989,4,87,32,45,59,Pass
39990,7,78,79,65,55,Pass
39991,2,62,43,80,81,Pass
39992,1,53,74,89,65,Fail
39993,5,69,54,34,89,Pass
39994,6,53,82,83,67,Fail
39995,2,76,44,53,45,Fail
39996,1,77,97,93,72,Pass
39997,8,89,56,51,97,Pass
39998,1,46,58,48,87,Fail
39999,8,59,91,64,65,Fail
40000,3,96,56,91,77,Pass
40001,7,67,75,41,45,Fail
40002,8,75,31,49,61,Pass
40003,2,67,39,71,88,Pass
40004,5,78,39,37,77,Pass
40005,7,68,32,78,87,Pass
40006,5,53,55,86,43,Fail
40007,5,51,56,73,57,Fail
40008,8,66,61,68,71,Pass
40009,6,45,34,61,81,Fail
40010,1,41,74,69,35,Fail
40011,7,78,84,37,90,Pass
40012,6,40,35,79,30,Fail
40013,4,71,91,53,67,Pass
40014,3,90,79,69,47,Fail
40015,2,43,64,67,94,Fail
40016,1,47,88,71,84,Fail
40017,5,74,85,74,47,Fail
40018,7,55,58,92,40,Fail
40019,5,51,44,66,97,Fail
40020,9,49,50,92,53,Fail
40021,1,78,30,67,41,Fail
40022,1,56,35,84,33,Fail
40023,8,64,88,33,84,Pass
40024,3,47,81,93,34,Fail
40025,3,96,75,85,46,Fail
40026,9,98,32,90,96,Pass
40027,2,51,55,34,77,Fail
40028,4,93,78,33,57,Pass
40029,5,49,55,84,76,Fail
40030,5,47,44,92,59,Fail
40031,3,62,95,62,78,Pass
40032,1,98,65,93,96,Pass
40033,6,81,84,77,47,Fail
40034,7,86,81,85,62,Pass
40035,8,98,87,96,70,Pass
40036,6,58,74,48,49,Fail
40037,8,54,53,62,59,Fail
40038,9,59,78,48,46,Fail
40039,9,85,80,89,94,Pass
40040,5,89,34,47,50,Pass
40041,6,61,80,80,79,Pass
40042,9,54,80,84,41,Fail
40043,2,43,97,33,92,Fail
40044,6,84,60,93,66,Pass
40045,2,42,81,36,63,Fail
40046,8,83,53,80,57,Pass
40047,3,86,47,67,42,Fail
40048,7,81,59,54,35,Fail
40049,5,67,79,38,92,Pass
40050,8,95,63,54,88,Pass
40051,9,94,97,98,88,Pass
40052,3,96,47,32,62,Pass
40053,2,67,64,98,76,Pass
40054,9,48,99,68,36,Fail
40055,5,65,88,90,98,Pass
40056,4,59,67,94,46,Fail
40057,6,54,46,44,32,Fail
40058,8,42,35,84,36,Fail
40059,7,49,44,31,61,Fail
40060,8,75,71,44,89,Pass
40061,1,56,76,37,88,Fail
40062,2,74,40,89,95,Pass
40063,1,62,94,79,98,Pass
40064,4,73,31,43,57,Pass
40065,8,54,56,32,63,Fail
40066,6,70,47,66,89,Pass
40067,1,69,52,68,78,Pass
40068,2,61,99,90,55,Pass
40069,3,80,46,79,91,Pass
40070,4,54,76,95,90,Fail
40071,3,87,81,32,92,Pass
40072,7,62,45,73,78,Pass
40073,4,71,59,82,87,Pass
40074,3,87,47,70,39,Fail
40075,7,84,85,80,81,Pass
40076,4,77,79,97,39,Fail
40077,7,70,37,97,38,Fail
40078,8,99,33,97,48,Fail
40079,7,57,95,48,69,Fail
40080,1,92,54,78,59,Pass
40081,7,47,85,67,41,Fail
